Full Node Name|Asset Number|Asset Owner|Manufacturer|Purchase Date|Serial Number|System Model|Floor space|DOMS RFID|Planned Decommission Date
nuas4002_p2.via.novonet|GD001382|Customer||2000-01-01 00:00:00|10-9045C||Refer to DOMS||
nuas4002_p3.via.novonet|GD001383|Customer||2009-05-07 00:00:00|10-9458C||Refer to DOMS||
nuas4002_p4.via.novonet|GD001384|Customer||2000-01-01 00:00:00|10-9049C||Refer to DOMS||
nuas4002_p5.via.novonet|GD001385|Customer||2000-01-01 00:00:00|10-9457C||Refer to DOMS||
nuas4002_p6.via.novonet|GD001386|Customer||2000-01-01 00:00:00|10-9317C||Refer to DOMS||
nuas4002_p7.via.novonet|GD001101|Customer||2000-01-01 00:00:00|||Refer to DOMS||
nuas4002_p8.via.novonet|GD001099|Customer||2000-01-01 00:00:00|||Refer to DOMS||
nuidpsi1.via.novonet|||||||||
nuidpsi2.via.novonet|||||||||
nvdnt1za.ecs.com||Customer|VMware|2009-06-24 00:00:00|VMWARE-56 4D 5A 60 90 53 39 CD-2B 17 5F 21 2B 33 81 0A|VIRTUAL SERVER|||
nvdnt1zb.ecs.com||Customer|VMware|2009-06-24 00:00:00|VMWARE-56 4D 59 3D 01 B3 33 31-24 90 3D 6A 4F F5 68 F6|VIRTUAL SERVER|||
oasi0401.via.novonet|NU038922|Customer||2006-04-21 00:00:00|8839BRN10024||||
opaps601.via.novonet||Customer|VMware|2009-06-24 00:00:00|VMWARE-56 4D 37 71 08 20 7D 4C-25 78 00 32 15 CE F5 06|VIRTUAL SERVER|||
opspres0.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B6D-OPSPRES0|ESERVER P5 590 9119|#||
opspres1.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B4D-OPSPRES1|ESERVER P5 590 9119|CR/CQ 63/62||
osa2-ams1.via.novonet||Customer||2009-05-19 00:00:00|77014120|AMS|Refer to DOMS||
osa2-ams2.via.novonet||Customer||2009-05-19 00:00:00|77014118|AMS|Refer to DOMS||
osa2-r1.via.novonet|18482|HP||2009-05-19 00:00:00|18482-||Refer to DOMS||
osa2-r2.via.novonet|18482|HP||2009-05-19 00:00:00|18482--||Refer to DOMS||
osa2-uspv.via.novonet||Customer||2009-05-19 00:00:00|18482|USP_V|Refer to DOMS||
osa3-ams1.via.novonet||Customer||2009-05-19 00:00:00|77050388|AMS|Refer to DOMS||
osa3-ams2.via.novonet||Customer||2009-05-19 00:00:00|77014172|AMS|Refer to DOMS||
osa3-r1.via.novonet|75663|HP||2009-05-19 00:00:00|75663-||Refer to DOMS||
osa3-r2.via.novonet|75663|HP||2009-05-19 00:00:00|75663--||Refer to DOMS||
osa3-uspv.via.novonet||Customer||2009-05-19 00:00:00|75663|USP_V|Refer to DOMS||
osb2-ams1.via.novonet||Customer||2009-05-19 00:00:00|77014121|AMS|Refer to DOMS||
osb2-ams2.via.novonet||Customer||2009-05-19 00:00:00|77014124|AMS|Refer to DOMS||
osb2-r1.via.novonet|18485|HP||2009-05-19 00:00:00|18485-||Refer to DOMS||
osb2-r2.via.novonet|18485|HP||2009-05-19 00:00:00|18485--||Refer to DOMS||
osb2-uspv.via.novonet||Customer||2009-05-19 00:00:00|18485|USP_V|Refer to DOMS||
osb3-ams1.via.novonet||Customer||2009-05-19 00:00:00|77014161|AMS|Refer to DOMS||
osb3-ams2.via.novonet||Customer||2009-05-19 00:00:00|77050382|AMS|Refer to DOMS||
osb3-r1.via.novonet|75675|HP||2009-05-19 00:00:00|75675-||Refer to DOMS||
osb3-r2.via.novonet|75675|HP||2009-05-19 00:00:00|75675--||Refer to DOMS||
osb3-uspv.via.novonet||Customer||2009-05-19 00:00:00|75675|USP_V|Refer to DOMS||
osc2.via.novonet||HP||2010-02-16 00:00:00|28922|XP24K/20K|Refer to DOMS||
osc2_eva1.via.novonet||HP||2010-09-27 00:00:00|GB810191N4|EVA|Refer to DOMS||
osc2_l1.via.novonet||HP||2010-02-16 00:00:00|||Refer to DOMS||
osc2_l2.via.novonet||HP||2010-02-16 00:00:00|||Refer to DOMS||
osc2_msa.via.novonet||HP||2011-01-10 00:00:00|2S6023B090|MSA  P2000|Refer to DOMS||
osc2_r1.via.novonet||HP||2010-02-16 00:00:00|||Refer to DOMS||
osc2_r2.via.novonet||HP||2010-02-16 00:00:00|||Refer to DOMS||
osc3.via.novonet||HP||2010-05-12 00:00:00|FRHC078794|XP24K/20K|Refer to DOMS||
osc3_eva1.via.novonet||HP||2010-09-27 00:00:00|GB8101614W|EVA|Refer to DOMS||
osc3_l1.via.novonet||HP||2010-05-12 00:00:00|||Refer to DOMS||
osc3_l2.via.novonet||HP||2010-05-12 00:00:00|||Refer to DOMS||
osc3_msa.via.novonet||HP||2011-01-10 00:00:00|CN8029R387|MSA  P2000|Refer to DOMS||
osc3_r1.via.novonet||HP||2010-05-12 00:00:00|||Refer to DOMS||
osc3_r2.via.novonet||HP||2010-05-12 00:00:00|||Refer to DOMS||
osd2.via.novonet||HP||2011-07-21 00:00:00|1203708|InServ T800|Refer to DOMS||
osd3.via.novonet||HP||2011-09-27 00:00:00|1203928|InServ T800|Refer to DOMS||
osdc2c01.via.novonet|3838017|Customer||2007-05-29 00:00:00|FOX091704B1|DS-C9509|Refer to DOMS|02F0F27E|
osdc2c02.via.novonet||Customer||2007-05-29 00:00:00|FOX091101K0|DS-C9509|Refer to DOMS|02F0F26F|
osdc2c03.via.novonet||Customer||2007-05-29 00:00:00|FOX091704BH|DS-C9509|Refer to DOMS|02F0F7E1|
osdc2c04.via.novonet||Customer||2007-05-29 00:00:00|FOX09180951|DS-C9509|Refer to DOMS|02F0F28B|
osdc2c05.via.novonet||Customer||2008-06-19 00:00:00|FOX11370ABX|DS-C9513|Refer to DOMS||
osdc2c06.via.novonet||Customer||2008-06-19 00:00:00|FOX11340GFM|DS-C9513|Refer to DOMS||
osdc2c07.via.novonet||Customer||2008-06-19 00:00:00|FOX11410A9G|DS-C9513|Refer to DOMS|02F0F2CD|
osdc2c08.via.novonet||Customer||2008-06-19 00:00:00|FOX11390QQQ|DS-C9513|Refer to DOMS|02F0F2A0|
osdc2e01.via.novonet||Customer||2007-05-29 00:00:00|FOX0918096H|DS-C9509|Refer to DOMS|02F0F2C4|
osdc2e02.via.novonet||Customer||2007-05-29 00:00:00|FOX091704BG|DS-C9509|Refer to DOMS|02F0F2DE|
osdc2e03.via.novonet||Customer||2007-05-29 00:00:00|FOX0918093E|DS-C9509|Refer to DOMS|02F0F2AA|
osdc2e04.via.novonet||Customer||2007-05-29 00:00:00|FOX0908008H|DS-C9509|Refer to DOMS|02F0F25B|
osdc2e05.via.novonet||Customer||2008-06-19 00:00:00|FOX11370AA2|DS-C9513|Refer to DOMS||
osdc2e06.via.novonet||Customer||2008-06-19 00:00:00|FOX11370ABL|DS-C9513|Refer to DOMS||
osdc2e07.via.novonet||Customer||2008-06-19 00:00:00|FOX11370AC7|DS-C9513|Refer to DOMS|02F0F2BC|
osdc2e08.via.novonet||Customer||2008-06-19 00:00:00|FOX11410A8Q|DS-C9513|Refer to DOMS|02F0F261|
osdc3c01.via.novonet||Customer||2008-09-09 00:00:00|FOX1215GT7Q|DS-C9513|Refer to DOMS||
osdc3c02.via.novonet||Customer||2008-09-09 00:00:00|FOX1215GT6T|DS-C9513|Refer to DOMS||
osdc3c03.via.novonet||Customer||2008-09-09 00:00:00|FOX11370ABB|DS-C9513|Refer to DOMS||
osdc3c04.via.novonet||Customer||2008-09-09 00:00:00|FOX1150H51W|DS-C9513|Refer to DOMS||
osdc3e01.via.novonet||Customer||2008-09-09 00:00:00|FOX1212GZJA|DS-C9513|Refer to DOMS||
osdc3e02.via.novonet||Customer||2008-09-09 00:00:00|FOX1152HDFF|DS-C9513|Refer to DOMS||
osdc3e03.via.novonet||Customer||2008-09-09 00:00:00|FOX1208G1QY|DS-C9513|Refer to DOMS||
osdc3e04.via.novonet||Customer||2008-09-09 00:00:00|FOX1213G5KW|DS-C9513|Refer to DOMS||
ose2.via.novonet||HP||2013-01-03 00:00:00|1409871|3PAR  InServ V800|Refer to DOMS||
ose3.via.novonet||HP|Hewlett Packard|2013-01-03 00:00:00|1409867|3PAR  InServ V800|Refer to DOMS||
osg2.via.novonet||HP|Hewlett Packard||1419648|HP 3PAR_V800|Refer to DOMS||
osms1c01.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1c02.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e01.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e02.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e03.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e04.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e05.via.novonet||Customer||2009-12-02 00:00:00|||||
osms1e06.via.novonet||Customer||2009-12-02 00:00:00|||||
osr1-ams1.via.novonet|85012450|HP||2010-03-02 00:00:00|85012450||||
osrac02.via.novonet||HP||2010-03-23 00:00:00|||||
osrac03.via.novonet||HP||2010-03-23 00:00:00|||||
owlbld2.via.novonet||Customer|IBM|2010-11-30 00:00:00|65A3B1G-OWLBLD2|ESERVER P5 520 9131|#||
paviatsmcl1 cluster.via.novonet||HP||2012-04-20 00:00:00|||Refer to DOMS||
paviatsmcl2 cluster.via.novonet||HP||2012-04-20 00:00:00|||Refer to DOMS||
paviatsmcl3 cluster.via.novonet||HP||2012-07-04 00:00:00|||Refer to DOMS||
paviatsmcl4 cluster.via.novonet||HP||2012-07-04 00:00:00|||Refer to DOMS||
paviatsmcl5 cluster.via.novonet||HP||2012-07-04 00:00:00|||Refer to DOMS||
payd1.via.novonet|MR000151|Customer|IBM|2005-12-06 00:00:00|83EB2BA|IBM 9119-590|Refer to DOMS|02F1211A|
payd2.via.novonet|MR000031|Customer|IBM|2006-12-05 00:00:00|83EB1AA|IBM 9119-590|Refer to DOMS|02F0F9FF|
pepe.via.novonet||Customer|IBM|2007-06-18 00:00:00|0XA0EFC76|9131-52A|NONE|02F0EE7D|
pexp.via.novonet||Customer|IBM|2007-06-06 00:00:00|||Refer to DOMS||
pinatubo.via.novonet||Customer|IBM|2007-03-14 00:00:00|514736E-PINATUBO|ESERVER P5 590 9119|CB/CW60/61|02F1211C|
plutonium1.via.novonet|MR000153|Customer|IBM|2006-04-06 00:00:00|837C24C|IBM 9119-590|Refer to DOMS|02F120D6|
plutonium2.via.novonet|MR000006|Customer|IBM|2006-04-06 00:00:00|837C23C|IBM 9119-590|Refer to DOMS|02F0FA00|
pnp1.via.novonet||Customer|IBM|2007-06-06 00:00:00|||Refer to DOMS||
prnl004s.via.novonet|NU160471|Customer|IBM|2006-04-21 00:00:00|KBWY561|XSERIES 335 8676|||
prnl014s.via.novonet|SV000163|Customer|IBM|2006-04-21 00:00:00|KDZA5XB|eserver xSer|||
prnl015s.via.novonet|SV000162|Customer|IBM|2006-04-21 00:00:00|KDZA5XN|XSERIES 335 8676|||
prnl019s.via.novonet|SV000309|Customer|IBM|2006-04-21 00:00:00|KDTBM4V|XSERIES 345 8670|R_R22_02|02F11BB9|
prnl030s.via.novonet|SV000336|Customer|IBM|2006-04-21 00:00:00|KDTBM8P|XSERIES 345 8670|||
prnl035s.via.novonet|SV000072|Customer|IBM|2006-04-21 00:00:00|KD13992|XSERIES 335 8676|R_R22_03|02F11BAF|
prnl036s.via.novonet|SV000071|Customer|IBM|2006-04-21 00:00:00|KD13990|XSERIES 335 8676|R_R08_10|02F0F676|
prnl037s.via.novonet|SV000364|Customer|IBM|2006-04-21 00:00:00|KKTFV6G|XSERIES 336 8837|||
prnl038s.via.novonet|SV000362|Customer|IBM|2006-04-21 00:00:00|KKTFV6K|XSERIES 336 8837|||
prnl045a.via.novonet|||||||||
prnl052a.via.novonet|||||||||
prnl059a.via.novonet|||||||||
prnl061a.via.novonet|||||||||
prnl067s.via.novonet|SV001571|Customer|IBM|2006-04-21 00:00:00|KDCFDV1|XSERIES 336 8837|||
prnl068s.via.novonet|SV001572|Customer|IBM|2006-04-21 00:00:00|KDCFYV0|XSERIES 336 8837|||
proj0101.via.novonet||Customer|VMware|2006-04-21 00:00:00|VMWARE-50 29 F9 6A 1B 6A F4 E9-B6 A4 D4 A8 23 66 B2 2F|VIRTUAL SERVER|Refer to DOMS||
proxy01.ecs.com||Customer|VMware|2009-06-24 00:00:00|VMWARE-56 4D 78 27 85 44 B5 0A-74 1F 38 22 E7 32 64 FC|VIRTUAL SERVER|||
proxy02.ecs.com||Customer|VMware|2009-06-24 00:00:00|VMWARE-56 4D 6D CE 66 B8 7A A2-D5 BA 45 C0 49 22 5B F9|VIRTUAL SERVER|||
prxa001t.via.novonet||Customer|VMware|2008-11-06 00:00:00|VMWARE-50 2A E0 63 D5 88 C4 E8-0A D6 56 2A BA B4 9E A3|VIRTUAL SERVER|||
prxd001t.via.novonet||Customer|VMware|2008-11-06 00:00:00|VMWARE-50 30 C1 11 AC 5B C0 6D-28 B1 2E 68 6F CF 64 84|VIRTUAL SERVER|||
prxl001t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 24 2D CC 5A 1F EC 5F-63 F0 68 70 1C 53 81 E2|VIRTUAL SERVER|Refer to DOMS||
prxl002t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 29 80 F0 A0 14 8E 67-28 84 6C 3F F9 46 98 A3|VIRTUAL SERVER|Refer to DOMS||
prxl003t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 24 89 49 90 CE A0 71-4B 44 2E 9D 8B 9D F5 07|VIRTUAL SERVER|Refer to DOMS||
prxl004t.via.novonet||Customer|VMware|2008-02-25 00:00:00|VMWARE-50 29 41 26 A0 DF EF 56-9E 30 A6 0E 86 97 64 5A|VIRTUAL SERVER|Refer to DOMS||
prxp001t.via.novonet||Customer|VMware|2008-02-25 00:00:00|VMWARE-50 24 4A 69 E1 6A 94 17-C3 1A 1C 3E F5 74 31 A2|VIRTUAL SERVER|Refer to DOMS||
prxp002t.via.novonet||Customer|VMware|2008-02-25 00:00:00|VMWARE-50 29 F7 DC 0B D5 6B 15-E0 04 CE C4 00 5A 0A 24|VIRTUAL SERVER|Refer to DOMS||
prxp003t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 24 D7 3D 1C BB 1D 6A-A3 83 96 C4 9D 04 CF 9F|VIRTUAL SERVER|Refer to DOMS||
prxp004t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 29 FF D2 48 0D 44 85-E6 EA CB 71 76 10 0E 48|VIRTUAL SERVER|Refer to DOMS||
prxs001e.ecs.com||Customer|VMware|2009-06-24 00:00:00|VMWARE-50 2A F3 17 7F 37 3F F9-7B BF DD 8B 7F 27 D6 22|VIRTUAL SERVER|||
prxs001t.via.novonet||Customer|VMware|2008-11-06 00:00:00|VMWARE-50 30 30 65 19 23 40 F5-DC 11 14 B3 99 C8 2A 88|VIRTUAL SERVER|||
prxu002t.via.novonet||Customer|VMware|2008-02-26 00:00:00|VMWARE-50 29 FA 0E 70 A7 92 F4-22 2E 1D E5 FD EE 9E 54|VIRTUAL SERVER|Refer to DOMS||
ptpvts2.via.novonet||HP||2009-07-07 00:00:00|||||
pzd2.via.novonet||Customer|IBM|2007-06-06 00:00:00|||Refer to DOMS||
pzr1.via.novonet||Customer|IBM|2007-06-06 00:00:00|||Refer to DOMS||
pzy1.via.novonet||Customer|IBM|2007-06-06 00:00:00|||Refer to DOMS||
qs_chassis_15.via.novonet||Customer|Hewlett Packard|2006-04-28 00:00:00|800UMJS16H|HP BLD CHASSIS|Refer to DOMS||
qs_chassis_19.via.novonet||Customer|Hewlett Packard|2006-04-28 00:00:00|8009MJS16H|HP BLD CHASSIS|Refer to DOMS|02F1264E|
qs_chassis_20.via.novonet||Customer|Hewlett Packard|2006-04-28 00:00:00|8016MJS16H|HP BLD CHASSIS|Refer to DOMS||
qs_chassis_21.via.novonet||Customer|IBM|2006-04-12 00:00:00|8027MJS16D|IBM BLD CHASSIS|Refer to DOMS|02F1262F|
racalt03.via.novonet||Customer||2009-06-24 00:00:00|||||
rachel.via.novonet|MR000204|Customer|IBM|2005-04-27 00:00:00|65322BD|9117-570|Refer to DOMS|02F11B2D|
rad cluster.via.novonet||Customer||2008-12-08 00:00:00|||Refer to DOMS||
radd007r.via.novonet|NU143534|Customer|IBM|2006-04-21 00:00:00|KBNZCV9|XSERIES 360 8686|R_R26_24|02F11FF8|
radl001m.via.novonet|NU147103|Customer|IBM|2006-04-21 00:00:00|KBNZDK2|XSERIES 360 8686|R_R08_01||
radl001r.via.novonet|NU160468|Customer|IBM|2006-04-21 00:00:00|KDATV0B|XSERIES 345 8670|||
radl002r.via.novonet|NU147105|Customer|IBM|2006-04-21 00:00:00|KBNZDK0|XSERIES 360 8686|R_R08_03|02F0F69A|
radl003r.via.novonet|NU147102|Customer|IBM|2006-04-21 00:00:00|KBNZDK4|XSERIES 360 8686|R_R26_25|02F11FEB|
radl004p.via.novonet|NU147101|Customer|IBM|2006-04-21 00:00:00|KBNZDK8|XSERIES 360 8686|R_R26_24||
radl005i.via.novonet|NU143538|Customer|IBM|2006-04-21 00:00:00|KBNZCW4|XSERIES 360 8686|R_R08_03|02F0F6A9|
radl006r.via.novonet|SV000195|Customer|IBM|2006-04-21 00:00:00|KBCRH44|XSERIES 345 8670|||
radl010r.via.novonet|SV000206|Customer|IBM|2006-04-21 00:00:00|KBCVM63|XSERIES 345 8670|||
radl013r.via.novonet|SV000532|Customer|IBM|2006-04-21 00:00:00|KDZN358|XSERIES 346 8840|||
radl015r.via.novonet|SV000317|Customer|IBM|2006-04-21 00:00:00|KDTBN4C|XSERIES 345 8670|||
radl301a.via.novonet|SV002218|Customer|Hewlett Packard|2007-08-17 00:00:00|GB86154A69|PROLIANT DL380 G4|Refer to DOMS|02F0EF0E|
radl369a.via.novonet|NU202139|Customer|Hewlett Packard|2007-08-17 00:00:00|J006MKT23P|PROLIANT BL20P G3|Refer to DOMS|02F0EC5B|
rads006r.via.novonet|SV000079|Customer|IBM|2006-04-21 00:00:00|KBNZDK1|XSERIES 360 8686|R_R08_02|02F0F6B0|
randd.via.novonet||Customer||2006-04-21 00:00:00|||||
rdsl001a.via.novonet||Customer||2009-08-18 00:00:00|VMWARE-50 24 04 29 CA 3A A9 44-E9 52 54 D6 FD 6A 3B BF|VIRTUAL SERVER|Refer to DOMS||
rdsl002a.via.novonet||Customer|VMware|2009-08-18 00:00:00|VMWARE-50 24 04 29 CA 3A A9 44-E9 52 54 D6 FD 6A 3B BF|VIRTUAL SERVER|Refer to DOMS||
remc1.via.novonet||HP|IBM|2009-10-20 00:00:00|||Refer to DOMS||
remc7.via.novonet||HP|IBM|2009-10-20 00:00:00|||Refer to DOMS||
remd1.via.novonet||HP|IBM|2009-10-20 00:00:00|||Refer to DOMS||
remd8.via.novonet||HP|IBM|2009-10-20 00:00:00|||Refer to DOMS||
remote0.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B6D-REMOTE0|ESERVER P5 590 9119|CR/CQ 63/62||
remote1.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B4D-REMOTE1|ESERVER P5 590 9119|DN-27-29||
remote10.via.novonet||Customer|IBM|2007-03-14 00:00:00|83882AF-REMOTE10|ESERVER P5 590 9119|CV/CW60/61||
remote11.via.novonet||Customer|IBM|2007-03-14 00:00:00|838836F-REMOTE11|ESERVER P5 590 9119|D1-DJ-32||
remote12.via.novonet||Customer|IBM|2007-03-14 00:00:00|83882AF-REMOTE12|ESERVER P5 590 9119|CV/CW60/61||
remote13.via.novonet||Customer|IBM|2007-03-14 00:00:00|838836F-REMOTE13|ESERVER P5 590 9119|D1-DJ-32||
remote2.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B6D-REMOTE2|ESERVER P5 590 9119|CR/CQ 63/62||
remote3.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B4D-REMOTE3|ESERVER P5 590 9119|DN-27-29||
remote4.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B6D-REMOTE4|ESERVER P5 590 9119|CR/CQ 63/62||
remote5.via.novonet||Customer|IBM|2007-11-02 00:00:00|8395B4D-REMOTE5|ESERVER P5 590 9119|DN-27-29||
remote6.via.novonet||Customer|IBM|2007-11-02 00:00:00|0XA0EB4E1|9133-55A|CR/CQ 63/62|02F12116|
remote7.via.novonet||Customer|IBM|2007-11-02 00:00:00|0XA0EB59B|9133-55A|DN-27-29|02F0F9F5|
remote8.via.novonet||Customer|IBM|2007-03-14 00:00:00|83882AF-REMOTE8|ESERVER P5 590 9119|CV/CW60/61||
remote9.via.novonet||Customer|IBM|2007-03-14 00:00:00|838836F-REMOTE9|ESERVER P5 590 9119|D1-DJ-32||
robo1-fr1-dr0.via.novonet|78DDBCD|Customer||2012-09-23 00:00:00|78DDBCD||Refer to DOMS||
robo1-fr1-dr1.via.novonet|78DDBCA|Customer||2012-09-23 00:00:00|78DDBCA||Refer to DOMS||
robo1-fr1-dr2.via.novonet|78DDBCB|Customer||2012-09-23 00:00:00|78DDBCB||Refer to DOMS||
robo1-fr1-dr3.via.novonet|78DDBB7|Customer||2012-09-23 00:00:00|78DDBB7||Refer to DOMS||
robo1-fr1-dr4.via.novonet|7882419|Customer||2009-07-07 00:00:00|7882419||Refer to DOMS||
robo1-fr1-dr5.via.novonet|7881207|Customer||2009-07-07 00:00:00|7881207||Refer to DOMS||
robo1-fr4-dr0.via.novonet|78DDBCC|Customer||2012-09-23 00:00:00|78DDBCC||Refer to DOMS||
robo1-fr4-dr1.via.novonet|78DDBA8|Customer||2012-09-23 00:00:00|78DDBA8||Refer to DOMS||
robo1-fr8-dr0.via.novonet|78DDBB6|Customer||2012-09-23 00:00:00|78DDBB6||Refer to DOMS||
robo1-fr8-dr1.via.novonet|78DDBB1|Customer||2012-09-23 00:00:00|78DDBB1||Refer to DOMS||
robo1-fr8-dr2.via.novonet|78DDB28|Customer||2012-09-23 00:00:00|78DDB28||Refer to DOMS||
robo1-fr8-dr3.via.novonet|78DDBB5|Customer||2012-09-23 00:00:00|78DDBB5||Refer to DOMS||
robo1-frame0.via.novonet|78F1972|Customer||2009-07-07 00:00:00|78F1972||Refer to DOMS||
robo1-frame1.via.novonet|78A2121|Customer||2009-07-07 00:00:00|78A2121||Refer to DOMS|02F120E9|
robo1-frame10.via.novonet|78C8916|Customer||2009-07-07 00:00:00|78C8916||Refer to DOMS|02F1203A|
robo1-frame11.via.novonet|78C5919|Customer||2009-07-07 00:00:00|78C5919||Refer to DOMS|02F1203B|
robo1-frame12.via.novonet|78S1077|Customer||2011-07-31 00:00:00|78S1077||Refer to DOMS|02F1203F|
robo1-frame13.via.novonet|78S0735|Customer||2010-11-15 00:00:00|78S0735||Refer to DOMS|02F1203D|
robo1-frame14.via.novonet|78C7563|Customer||2009-07-07 00:00:00|78C7563||Refer to DOMS||
robo1-frame15.via.novonet|78C8931|Customer||2009-07-07 00:00:00|78C8931||Refer to DOMS|02F1203C|
robo1-frame2.via.novonet|78C6467|Customer||2009-07-07 00:00:00|78C6467||Refer to DOMS|02F11F3F|
robo1-frame3.via.novonet|78C6350|Customer||2009-07-07 00:00:00|78C6350||Refer to DOMS|02F12033|
robo1-frame4.via.novonet|78C6593|Customer||2009-07-07 00:00:00|78C6593||Refer to DOMS|02F12034|
robo1-frame5.via.novonet|78C6453|Customer||2009-07-07 00:00:00|78C6453||Refer to DOMS|02F12035|
robo1-frame6.via.novonet|78C6670|Customer||2009-07-07 00:00:00|78C6670||Refer to DOMS|02F12036|
robo1-frame7.via.novonet|78C6615|Customer||2009-07-07 00:00:00|78C6615||Refer to DOMS|02F12037|
robo1-frame8.via.novonet|78C6374|Customer||2009-07-07 00:00:00|78C6374||Refer to DOMS|02F12038|
robo1-frame9.via.novonet|78C7527|Customer||2009-07-07 00:00:00|78C7527||Refer to DOMS|02F12039|
robo1-vts.via.novonet|78AF14G|Customer||2009-07-07 00:00:00|78AF14G||Refer to DOMS||
robo1.via.novonet||Customer||2008-01-30 00:00:00|||Refer to DOMS||
robo11-fr2-ctl.via.novonet|7847097|Customer||2009-07-07 00:00:00|7847097||Refer to DOMS||
robo11-fr5-ctl.via.novonet|7848554|Customer||2009-07-07 00:00:00|7848554||Refer to DOMS||
robo11-fr6-ctl.via.novonet|7848582|Customer||2009-07-07 00:00:00|7848582||Refer to DOMS||
robo12-fr4-ctl.via.novonet|7848573|Customer||2009-07-07 00:00:00|7848573||Refer to DOMS||
robo12-fr5-ctl.via.novonet|7848589|Customer||2009-07-07 00:00:00|7848589||Refer to DOMS||
robo12-fr6-ctl.via.novonet|7848598|Customer||2009-07-07 00:00:00|7848598||Refer to DOMS||
robo12-fr7-ctl.via.novonet|7848590|Customer||2009-07-07 00:00:00|7848590||Refer to DOMS||
robo12-fr8-ctl.via.novonet|7848588|Customer||2009-07-07 00:00:00|7848588||Refer to DOMS||
robo12-fr9-ctl.via.novonet|7848583|Customer||2009-07-07 00:00:00|7848583||Refer to DOMS||
robo2-fr1-dr0.via.novonet|78DDBC9|Customer||2012-06-24 00:00:00|78DDBC9||Refer to DOMS||
robo2-fr1-dr1.via.novonet|78DDB29|Customer||2012-06-24 00:00:00|78DDB29||Refer to DOMS||
robo2-fr1-dr2.via.novonet|78DDBB0|Customer||2012-06-24 00:00:00|78DDBB0||Refer to DOMS||
robo2-fr1-dr3.via.novonet|78DDB26|Customer||2012-06-24 00:00:00|78DDB26||Refer to DOMS||
robo2-fr1-dr4.via.novonet|7890387|Customer||2009-07-07 00:00:00|7890387||Refer to DOMS||
robo2-fr1-dr5.via.novonet|7890379|Customer||2009-07-07 00:00:00|7890379||Refer to DOMS||
robo2-fr3-dr0.via.novonet|78DDBBB|Customer||2012-06-24 00:00:00|78DDBBB||Refer to DOMS||
robo2-fr3-dr1.via.novonet|78DDB27|Customer||2012-06-24 00:00:00|78DDB27||Refer to DOMS||
robo2-fr8-dr0.via.novonet|78DDBD5|Customer||2012-06-24 00:00:00|78DDBD5||Refer to DOMS||
robo2-fr8-dr1.via.novonet|78DDAF7|Customer||2012-06-24 00:00:00|78DDAF7||Refer to DOMS||
robo2-fr8-dr2.via.novonet|78DDBE5|Customer||2012-06-24 00:00:00|78DDBE5||Refer to DOMS||
robo2-fr8-dr3.via.novonet|78DDB25|Customer||2012-06-24 00:00:00|78DDB25||Refer to DOMS||
robo2-frame0.via.novonet|78F1988|Customer||2009-07-07 00:00:00|78F1988||Refer to DOMS|02F0F1D9|
robo2-frame1.via.novonet|78A2044|Customer||2009-07-07 00:00:00|78A2044||Refer to DOMS|02F0F1F9|
robo2-frame10.via.novonet|78C8924|Customer||2009-07-07 00:00:00|78C8924||Refer to DOMS|02F0F1D2|
robo2-frame11.via.novonet|78C8691|Customer||2009-07-07 00:00:00|78C8691||Refer to DOMS|02F0F217|
robo2-frame12.via.novonet|78C8928|Customer||2009-07-07 00:00:00|78C8928||Refer to DOMS|02F0F2DF|
robo2-frame13.via.novonet|78S0769|Customer||2010-10-31 00:00:00|78S0769||Refer to DOMS||
robo2-frame14.via.novonet|78S1043|Customer||2011-07-24 00:00:00|78S1043||Refer to DOMS||
robo2-frame15.via.novonet|78C8927|Customer||2009-07-07 00:00:00|78C8927||Refer to DOMS|02F0F1D4|
robo2-frame2.via.novonet|78C6210|Customer||2009-07-07 00:00:00|78C6210||Refer to DOMS|02F0F28C|
robo2-frame3.via.novonet|78C6668|Customer||2009-07-07 00:00:00|78C6668||Refer to DOMS|02F0F214|
robo2-frame4.via.novonet|78C6602|Customer||2009-07-07 00:00:00|78C6602||Refer to DOMS|02F0F2CB|
robo2-frame5.via.novonet|78C6625|Customer||2009-07-07 00:00:00|78C6625||Refer to DOMS|02F0F274|
